"","census_tract","corr"
"7951","B23003_004",0.061199042618287
"7953","B23003_006",0.061199042618287
"13708","B25127_037",0.0611585738053583
"8392","B24012_028",0.0611144164466334
"3171","B08201_004",0.0610480939744291
"3221","B08203_004",0.0610480939744291
"2385","B08101_014",0.061038634951665
"951","B05007_090",0.0609891877495909
"6548","B17024_038",0.0609344662920823
"766","B05006_066",0.0607527608623343
"6045","B17012_007",0.0606136407697658
"8289","B23026_043",0.0605966194074876
"6245","B17017_013",0.0605844689779226
"7808","B23001_033",0.0605397453334833
"1320","B06009_013",0.060482691161676
"3122","B08137_009",0.0604044214349761
"11966","B25007_003",0.0603777006256867
"6674","B18101_008",0.0603741854439419
"2432","B08103_006",0.0603446974035708
"12849","B25095_007",0.0602276553079641
"7624","B21002_009",0.0602276553079641
"13718","B25127_047",0.0602276553079641
"16136","B28007_011",0.0602276553079641
"13447","B25122_091",0.0602276553079641
"6195","B17016_009",0.0602276553079641
"3015","B08134_041",0.0602220108696
"5974","B17008_002",0.0600977747980295
"12630","B25074_036",0.0600204066451196
"699","B05005_019",0.060010712966793
"1057","B05009_023",0.0599831172833434
"7272","B19201_006",0.059948216867605
"716","B05006_016",0.059884509263808
"2146","B08006_024",0.059832303541749
"426","B04005_034",0.0598286205354241
"8632","B24041_010",0.0598048056052663
"467","B04005_075",0.0597940871591833
"16018","B27022_008",0.0597810932705465
"7465","B20004_005",0.0597256979864126
"12583","B25072_017",0.0596424718268164
"3055","B08134_081",0.059529118051916
"12806","B25093_009",0.0594971206531165
"253","B03001_020",0.0594546739302121
"11989","B25009_004",0.0594320945311734
"13497","B25124_010",0.0594320945311734
"12001","B25009_016",0.0594276412497635
"1253","B06007_014",0.0586378420727897
"15790","B27002_056",0.0586142342058478
"5674","B16005_033",0.0585243799988204
"13534","B25124_047",0.0585012350811757
"13482","B25123_007",0.0585000431009005
"965","B05007_104",0.0583757709405628
"6467","B17022_071",0.0582871531220331
"11988","B25009_003",0.0582541907616679
"12021","B25011_018",0.0582541907616679
"13182","B25116_003",0.0582541907616679
"13490","B25124_003",0.0582541907616679
"1698","B07011_004",0.058116009701987
"6277","B17017_045",0.0576643102615878
"15903","B27010_057",0.0573864559018468
"1668","B07010_039",0.0573139101697612
"222","B02018_022",0.0573040745597994
"1118","B05013_012",0.0572991893213386
"576","B04006_077",0.0572745865746597
"5802","B16010_014",0.0571606317357436
"3092","B08134_118",0.0571420591214959
"5722","B16008_012",0.0571255175846641
"4835","B12006_038",0.0571124697984446
"3146","B08141_013",0.0570970818032534
"12968","B25100_012",0.0570309228067208
"6480","B17023_004",0.0570285552911613
"7038","B19050_002",0.0569866901987753
"2394","B08101_023",0.0568628184389205
"2431","B08103_005",0.0566406017546851
"12068","B25012_017",0.0565395467693682
"533","B04006_034",0.0564741934698903
"12515","B25066_006",0.0564540719911461
"6192","B17016_006",0.0564459361051351
"183","B02017_036",0.0563988315889553
"2442","B08111_010",0.0563919044688905
"5380","B15003_020",0.0563865779331473
"12055","B25012_004",0.0563484811222497
"11962","B25006_008",0.056336562026521
"15864","B27010_018",0.0562386169325666
"13334","B25121_083",0.0562334161756947
"1583","B07008_024",0.0562182127578364
"13804","B25129_003",0.0562051212185546
"917","B05007_056",0.0560930285502945
"919","B05007_058",0.0560930285502945
"4668","B12002_057",0.0560783769200191
"3241","B08203_024",0.056061205116486
"7741","B22007_016",0.0560111992726546
"8168","B23022_006",0.0558646689644588
"8628","B24041_006",0.0556138407415181
"2588","B08121_005",0.0556022916274108
"790","B05006_090",0.0554590172973015
"8579","B24032_010",0.0554456642880422
"866","B05007_005",0.0554374036532699
"7023","B19037_059",0.0553218575523516
"2889","B08132_018",0.0552455721971052
"13872","B25129_071",0.0550814098951656
"12638","B25074_044",0.0550650625398258
"6936","B18135_034",0.0549930596302892
"15701","B27001_023",0.0549816831667716
"3064","B08134_090",0.0548617549876909
"491","B04005_099",0.0548117520425772
"1195","B06001_033",0.0547781213793936
"3156","B08141_023",0.0546749096471362
"8657","B24042_009",0.0546748343481598
"3042","B08134_068",0.0546197661048722
"3052","B08134_078",0.0546197661048722
"5266","B15001_022",0.0544929310411703
"12147","B25020_005",0.0544362382677907
"134","B02015_022",0.0544222833007607
"7742","B22007_017",0.054365531310602
"728","B05006_028",0.054357013017472
"7732","B22007_007",0.0543210795681187
"12966","B25100_010",0.0543006679588136
"713","B05006_013",0.0542199264637926
"6953","B19001_012",0.0541929205211331
"16038","B27023_014",0.0541909480505206
"2714","B08126_050",0.0541553177394236
"3108","B08136_006",0.0540718815381075
"8737","B24082_008",0.0539920241250677
"4526","B11009_005",0.0539209365009219
"681","B05004_015",0.0538765056086792
"2232","B08011_018",0.0537165306588918
"5828","B16010_040",0.0537165254764679
"7373","B19325_063",0.0537048559849391
"13805","B25129_004",0.0536906706839631
"2501","B08113_035",0.0536839721498211
"15938","B27015_011",0.0536837780213115
"16130","B28007_005",0.0536798948452218
"4815","B12006_018",0.0536024955392582
"2251","B08011_037",0.0535241897258258
"715","B05006_015",0.0533851679009644
"2390","B08101_019",0.0531800472927606
"7662","B21005_016",0.0530165046897857
"13147","B25113_006",0.0529718268054801
"1463","B07001_050",0.0529357172194946
"7032","B19037_068",0.0528767086295896
"13579","B25125_020",0.052861340407112
"12264","B25036_008",0.0528538006283646
"3001","B08134_027",0.0526354278626283
"2415","B08101_044",0.0525983236567951
"566","B04006_067",0.0525883217331761
"7492","B20005_015",0.0525590434487807
"7852","B23001_077",0.0525552763587781
"12008","B25011_005",0.0524152552550811
"15766","B27002_032",0.0523633610998944
"970","B05008_004",0.0523538391936605
"648","B05003_004",0.0523238711582233
"7022","B19037_058",0.0522830085293502
"13586","B25125_027",0.0522662106012797
"4373","B10054_013",0.0521305454020547
"12532","B25068_014",0.0520677094053857
"8179","B23022_017",0.0520230740659902
"5841","B16010_053",0.0518951422008689
"7591","B21001_014",0.0517288197391774
"4473","B11004_013",0.0516747113105724
"5575","B16003_011",0.0516522052692224
"6358","B17020_012",0.0516383668186459
"12020","B25011_017",0.0515721461881011
"13167","B25115_014",0.0515721461881011
"6630","B17024_120",0.0515532869821277
"12149","B25020_007",0.0514237220303283
"6625","B17024_115",0.0513372538306496
"15704","B27001_026",0.0513326006243296
"6238","B17017_006",0.050968553639791
"4834","B12006_037",0.0509549420227288
"11997","B25009_012",0.0508295662374075
"13533","B25124_046",0.0508295662374075
"13517","B25124_030",0.0508139558778087
"8606","B24032_037",0.0508109539984291
"702","B05006_002",0.0507289108613747
"875","B05007_014",0.0507289108613747
"403","B04005_011",0.050688854954738
"2489","B08113_023",0.0505891293833047
"743","B05006_043",0.0505120279489303
"6845","B18105_033",0.0505032448026532
"7682","B21100_003",0.0504771388246073
"7661","B21005_015",0.0504635125660862
"2888","B08132_017",0.0502123014954148
"6947","B19001_006",0.0501646722532064
"8507","B24022_036",0.0501469011228325
"13232","B25118_011",0.0501181448299555
"1273","B06007_034",0.0500299762558082
"5666","B16005_025",0.0500299762558082
"4981","B13014_004",0.0499641140822158
"390","B04004_105",0.0499341922833639
"5659","B16005_018",0.0498919541617943
"13234","B25118_013",0.0497864882377612
"640","B05002_022",0.0496724106525111
"6871","B18106_027",0.0496323518812734
"1595","B07008_036",0.0495593754212985
"1137","B05013_031",0.0494986679337503
"8589","B24032_020",0.0494479454207398
"12364","B25045_007",0.0494168005202337
"16312","B99191_003.x",0.0493875615926386
"16393","B99191_003.y",0.0493875615926386
"8477","B24022_006",0.0492836415154603
"2976","B08134_002",0.0492663936350611
"4686","B12002_075",0.0490800882585412
"12216","B25032_004",0.0490590012006347
"1699","B07011_005",0.0490238552626457
"4250","B09019_022",0.0487858068434519
"528","B04006_029",0.0487348201292267
"5978","B17009_004",0.0484278388103387
"293","B04004_008",0.0483864383591371
"12191","B25026_015",0.0483731891378729
"6822","B18105_010",0.0483617144672147
"12598","B25074_004",0.0483441141386191
"6672","B18101_006",0.0482692384517159
"6710","B18102_006",0.0482692384517159
"6748","B18103_006",0.0482692384517159
"8441","B24021_005",0.0481487717869923
"7613","B21001_036",0.0481457830067259
"7675","B21005_029",0.0480970992024208
"7625","B21002_010",0.0480626511072406
"7561","B20005_084",0.0480262720284513
"16235","B99122_002",0.0480089674902469
"829","B05006_129",0.0479888714461547
"6750","B18103_008",0.0479687286705707
"6111","B17014_005",0.0478712219734697
"12166","B25022_002",0.0478600173860681
"5622","B16004_047",0.0478456671355298
"5707","B16007_015",0.0478456671355298
"2502","B08113_036",0.0478052748920474
"12466","B25061_007",0.0477941888100608
"750","B05006_050",0.0477158669821805
"12051","B25011_048",0.0476392140585338
"697","B05005_017",0.0474215287337574
"103","B02014_045",0.0469942287531449
"4994","B13014_017",0.0469759714147637
"6938","B18140_003",0.0469322046834817
"5809","B16010_021",0.0469300593708962
"8301","B23027_007",0.0468747460489149
"13810","B25129_009",0.0467855576689645
"7603","B21001_026",0.0466839725644068
"5128","B14003_038",0.0466614736971492
"5684","B16005_043",0.0466263375052465
"5397","B15011_013",0.046625879985779
"12390","B25050_003",0.0464924199201384
"7364","B19325_054",0.0464777348276698
"1468","B07001_055",0.0464165963812847
"4378","B10056_002",0.0463499021885418
"890","B05007_029",0.0461817373134169
"12291","B25038_011",0.0458936605301117
"15894","B27010_048",0.0458656003592969
"5736","B16008_026",0.0458465326056045
"8072","B23008_010",0.0457483652781752
"2474","B08113_008",0.0456724400838845
"13381","B25122_025",0.0456437465365347
"2220","B08011_006",0.0456310701509389
"2877","B08132_006",0.0456310701509389
"3272","B08302_006",0.0456310701509389
"507","B04006_008",0.0456298024594656
"7761","B22007_036",0.0455747969517261
"6758","B18103_016",0.0454942653953924
"3113","B08136_011",0.0454747181728482
"3109","B08136_007",0.045466588864709
"3110","B08136_008",0.045466588864709
"3138","B08141_005",0.0454050239219609
"264","B03001_031",0.0453787275636185
"6520","B17024_010",0.0453168528689789
"6697","B18101_031",0.0451637577615849
"6735","B18102_031",0.0451637577615849
"6773","B18103_031",0.0451637577615849
"7754","B22007_029",0.0451055976045081
"7611","B21001_034",0.0450501255649806
"13129","B25111_008",0.0450234957357936
"769","B05006_069",0.0449764491747153
"6765","B18103_023",0.0448804036245285
"13691","B25127_020",0.0448804036245285
"2150","B08006_028",0.0447862326656961
"13762","B25128_005",0.0447815124373186
"524","B04006_025",0.0446820611115547
"845","B05006_145",0.0446820611115547
"2739","B08126_075",0.0446820611115547
"7894","B23001_119",0.0446820611115547
"7973","B23003_026",0.0446820611115547
"8409","B24012_045",0.0446820611115547
"8516","B24022_045",0.0446820611115547
"13694","B25127_023",0.0446820611115547
"16084","B28004_019",0.0446820611115547
"95","B02014_037",0.0446820611115547
"310","B04004_025",0.0446820611115547
"719","B05006_019",0.0446820611115547
"1852","B07204_018",0.0446820611115547
"8027","B23007_023",0.0446783202259214
"7242","B19131_082",0.0445967633201043
"691","B05005_011",0.0445796142813496
"2616","B08122_027",0.0445405916522673
"13833","B25129_032",0.0445109548377455
"13557","B25124_070",0.0444977594929625
"13019","B25102_007",0.0443590915003708
"1288","B06008_010",0.0442702945049243
"6268","B17017_036",0.0442335029013773
"13594","B25125_035",0.0441680834747265
"3033","B08134_059",0.0441650169870157
"8104","B23009_016",0.0441466124040603
"6079","B17013_007",0.0441382316132943
"5720","B16008_010",0.0441066548526689
"6712","B18102_008",0.0440874473049345
"12108","B25015_019",0.0440430247710113
"8071","B23008_009",0.0440317761513045
"749","B05006_049",0.0439995880823374
"5617","B16004_042",0.0439961166142651
"6889","B18107_013",0.0439040136983989
"13417","B25122_061",0.0438846230397889
"5398","B15011_014",0.0438733449995724
"5393","B15011_009",0.0438208853196444
"647","B05003_003",0.0436959443812416
"2190","B08008_004",0.0435800500767845
"2204","B08009_004",0.0435800500767845
"7588","B21001_011",0.0435296258892717
"6951","B19001_010",0.0435185700941374
"12514","B25066_005",0.0434598606180593
"7804","B23001_029",0.0434537738504593
"5249","B15001_005",0.0434499876538308
"40","B01001_041",0.0432034315805115
"13146","B25113_005",0.043127271366298
"12037","B25011_034",0.0430983497375488
"6632","B17024_122",0.0429114759625016
"6294","B17018_004",0.0429002411020628
"8378","B24012_014",0.0428952719766577
"6402","B17022_006",0.0428912574419585
"13082","B25106_038",0.0428570840762083
"3246","B08203_029",0.0428132962108785
"8092","B23009_004",0.0427734850903862
"8588","B24032_019",0.0426735425713661
"5877","B17004_015",0.0426592001590169
"13467","B25122_111",0.0426145967721437
"1491","B07001_078",0.0425148028326911
"12740","B25087_011",0.0424304873380473
"1487","B07001_074",0.0424081099559099
"13315","B25121_064",0.0423222215362645
"5761","B16008_051",0.0422902498235102
"7489","B20005_012",0.0422055958897958
"2503","B08113_037",0.0421659564069282
"13344","B25121_093",0.0421053378585698
"66","B02014_008",0.0421041961585633
"5075","B14002_033",0.0419821601846178
"16063","B28003_003",0.041953939127922
"5737","B16008_027",0.0419492046245071
"2331","B08016_011",0.0419049286794152
"12877","B25095_035",0.0418638840837748
"1204","B06001_042",0.0418480593798377
"5898","B17005_018",0.0418004971726256
"1504","B07001_091",0.0417855201915746
"8675","B24042_027",0.0417420937232364
"3032","B08134_058",0.0416941360357078
"1216","B06001_054",0.041653077869068
"5190","B14005_012",0.0415210844867699
"2790","B08128_022",0.0414912540258179
"12284","B25038_004",0.041475583205043
"12060","B25012_009",0.0414699875313511
"5640","B16004_065",0.0414151440432758
"13004","B25101_036",0.0412952221122734
"15727","B27001_049",0.0412748119352901
"15783","B27002_049",0.0412748119352901
"15839","B27003_049",0.0412748119352901
"5677","B16005_036",0.0412343787180849
"6251","B17017_019",0.0412200477604753
"8542","B24022_071",0.0412141315653738
"4389","B10057_003",0.041163208969191
"1061","B05009_027",0.0410369269925934
"4566","B11014_002",0.0409762264337065
"6992","B19037_028",0.0409331113515001
"5391","B15011_007",0.0408412798639067
"8615","B24032_046",0.040804184703169
"372","B04004_087",0.0406318745831185
"5741","B16008_031",0.0403516567814984
"2752","B08126_088",0.0401819916225649
"4909","B13002_006",0.0401385346945071
"15723","B27001_045",0.0399913467816837
"2806","B08128_038",0.0399785570808347
"375","B04004_090",0.0399208423387436
"1183","B06001_021",0.0398436076044135
"12602","B25074_008",0.0398155855679311
"7103","B19122_003",0.0398101320600782
"2956","B08132_085",0.0397764092382082
"4398","B10058_002",0.0397752114435644
"3121","B08137_008",0.0396543252022639
"11991","B25009_006",0.0395059195251097
"13511","B25124_024",0.0395059195251097
"2687","B08126_023",0.039455516246132
"4376","B10054_016",0.0393819332239121
"7755","B22007_030",0.0392248895733438
"1718","B07012_019",0.0391712692047671
"8136","B23010_006",0.0391050294266802
"3255","B08301_009",0.0390730103368797
"3106","B08136_004",0.0389396227171808
"1418","B07001_005",0.038929894393664
"7670","B21005_024",0.0387261507003127
"2318","B08014_020",0.0386054014720735
"8500","B24022_029",0.0385780707612767
"6487","B17023_011",0.0384895534933848
"2909","B08132_038",0.0383394428687708
"8140","B23010_010",0.0383367511258596
"1493","B07001_080",0.0381682880761651
"5599","B16004_024",0.0380768449640645
"5700","B16007_008",0.0380768449640645
"6557","B17024_047",0.0379768315358218
"16291","B99172_014",0.0378527770231588
"15812","B27003_022",0.037771681986699
"12356","B25044_013",0.0377268467356371
"278","B03002_015",0.0376842496146173
"7309","B19216_013",0.0375338483955265
"7310","B19216_014",0.0375338483955265
